episode,actor_loss,critic_loss,entropy
112,0.1543,68.9821,0.6245
113,0.1132,25.5284,0.5943
114,0.1864,47.8877,0.6084
115,-0.2044,46.6217,0.6227
116,0.0022,114.7713,0.7513
117,0.2325,27.034,0.5831
118,0.0407,60.1393,0.4334
119,-0.132,153.0429,0.4975
120,-0.3183,226.1591,0.4127
121,-0.066,155.3745,0.423
122,0.2045,25.0949,0.3722
123,-0.407,618.0126,0.3481
124,0.1871,33.0825,0.6053
125,0.0746,9.6678,0.6255
126,0.0141,119.6747,0.7101
127,-0.0511,50.0631,0.5963
128,0.1986,10.5426,0.7274
129,-0.0234,50.8094,0.6778
130,0.139,30.818,0.5553
131,-0.0112,66.7642,0.6213
132,-0.2194,15.7288,0.7315
133,0.1732,37.9792,0.5358
134,-0.1966,277.3622,0.4471
135,0.2309,36.2781,0.4074
136,0.0187,44.6338,0.5226
137,0.3171,12.738,0.6809
138,0.2372,33.9607,0.4507
139,-0.1112,206.4143,0.456
140,-0.2686,224.2464,0.6896
141,-0.1176,37.806,0.5836
142,-0.4007,80.9046,0.7416
143,0.0751,57.3089,0.5895
144,-0.316,305.8763,0.4343
145,0.3165,29.2464,0.6303
146,0.1585,52.3944,0.7784
147,0.2683,15.8151,0.8689
148,0.2711,35.8536,0.3854
149,-0.0552,95.1285,0.4813
150,0.1274,20.6032,0.7114
151,0.0073,36.8703,0.6435
152,-0.0574,235.8181,0.6708
153,-0.0065,115.7145,0.3823
154,-0.1201,97.3879,0.6298
155,0.0066,69.8428,0.6717
156,0.0236,19.5798,0.602
157,-0.043,151.8922,0.3835
158,0.1478,23.9931,0.2724
159,-0.0007,24.9267,0.5171
160,-0.1448,12.3727,0.6598
161,-0.1257,123.3333,0.4796
162,-0.2272,699.4995,0.2494
163,-0.0013,126.5681,0.6912
164,0.1054,50.0784,0.6873
165,0.2984,25.8468,0.4984
166,0.0456,73.2717,0.5089
167,-0.1334,70.4899,0.3704
168,-0.09,113.658,0.3118
169,-0.098,175.8301,0.2567
170,-0.138,182.2276,0.2663
171,-0.1456,204.4453,0.2732
172,-0.2185,165.5511,0.2371
173,0.0943,38.7652,0.2192
174,-0.192,94.3376,0.1029
175,0.1395,138.2058,0.0707
176,0.0729,64.8128,0.0164
177,0.1462,74.1975,0.0413
178,0.1672,62.6268,0.0298
179,-0.2724,157.7411,0.0251
180,0.4532,96.8854,0.0138
181,0.14,30.4582,0.0343
182,-0.131,25.781,0.0262
183,0.088,24.4675,0.0494
184,0.0062,113.4822,0.0211
185,0.2423,50.7171,0.0351
186,-0.1945,194.5173,0.0128
187,-0.1503,160.1937,0.0023
188,-0.0765,138.3815,0.0062
189,-0.0347,39.908,0.0277
190,0.1658,40.2896,0.0363
191,-0.0729,17.2005,0.0322
192,-0.2744,142.3333,0.1111
193,0.1912,48.9627,0.03
194,-0.3551,63.2997,0.0179
195,-0.3137,8.4045,0.0818
196,-0.111,18.767,0.0434
197,-0.3378,12.5577,0.0737
198,0.1745,23.657,0.0276
199,-0.0927,44.4534,0.031
200,-0.0958,63.3274,0.0372
201,0.4156,55.4882,0.0065
202,0.0049,19.6329,0.0025
203,-0.0667,141.4013,0.0039
204,0.3151,16.3923,0.001
205,-0.2621,10.1048,0.0017
206,-0.039,71.2799,0.0009
207,0.1193,56.807,0.0059
208,0.1864,16.1357,0.0018
209,-0.1083,43.5591,0.0068
210,-0.3059,115.7566,0.0025
211,0.136,15.9776,0.0008
212,-0.0352,40.1796,0.0017
213,0.0918,34.9655,0.0258
214,-0.0603,84.5653,0.0059
215,-0.2248,109.7555,0.022
216,-0.723,232.8396,0.0084
217,-0.0246,63.8356,0.0064
218,-0.0028,75.1246,0.0056
219,0.255,20.2004,0.0259
220,-0.4333,165.9612,0.0007
221,0.024,54.7776,0.0127
222,0.0114,197.6852,0.0029
223,0.3104,38.7177,0.0064
224,0.1091,16.548,0.0118
225,0.0364,61.6978,0.0043
226,-0.0876,5.807,0.0032
227,0.0966,82.7086,0.003
228,0.0299,23.3101,0.0071
229,-0.0998,47.6211,0.0046
230,-0.0196,16.6001,0.0021
231,-0.205,70.751,0.0021
232,0.0179,41.6996,0.0039
233,-0.2364,107.9681,0.0092
234,-0.0289,64.5795,0.009
235,-0.2103,151.6563,0.0028
236,0.2832,35.5536,0.0022
237,-0.1452,44.6492,0.0035
238,0.1817,23.525,0.0039
239,0.1692,11.812,0.0014
240,0.0519,35.4464,0.0015
241,-0.2519,68.0224,0.0025
242,-0.0441,31.7151,0.0023
243,-0.125,77.5975,0.0052
244,0.0467,73.3423,0.0048
245,0.0437,15.7293,0.0058
246,-0.1382,88.9988,0.0119
247,0.0674,15.7082,0.0405
248,-0.2941,101.4147,0.0209
249,0.183,26.1648,0.0399
250,0.1618,70.6065,0.0081
251,-0.0378,11.4316,0.0081
252,0.3275,80.8038,0.0303
253,0.0755,101.3238,0.0014
254,-0.0739,12.0031,0.0072
255,-0.1208,98.4496,0.0003
256,0.0688,28.2952,0.0006
257,-0.0437,65.2441,0.0003
258,0.1385,48.3258,0.0002
259,-0.0837,102.8104,0.0031
260,0.1423,20.2826,0.0
261,-0.1229,61.1959,0.0015
262,0.2209,67.4762,0.0288
263,0.2356,44.1159,0.0081
264,0.0337,40.4345,0.0008
265,-0.0985,39.9184,0.0005
266,-0.0555,67.6617,0.0002
267,0.0309,58.5201,0.0003
268,0.3172,39.6242,0.0001
269,-0.1748,19.4203,0.0001
270,0.2305,19.8028,0.0
271,0.1554,13.9534,0.002
272,-0.1242,62.5575,0.0034
273,0.0431,138.2118,0.0018
274,0.1106,56.9182,0.0185
275,-0.3319,141.1588,0.0208
276,0.2462,27.3033,0.0011
277,-0.0148,55.0394,0.0
278,0.0084,84.5545,0.0016
279,-0.3973,129.858,0.0005
280,-0.1857,94.5857,0.0001
281,0.3255,87.227,0.0003
282,0.0275,58.0193,0.0105
283,0.2357,39.0092,0.0002
284,-0.0385,150.4719,0.0147
285,-0.0938,87.2789,0.0016
286,0.4091,69.923,0.0621
287,-0.1409,157.25,0.0022
288,-0.0194,94.425,0.0056
289,0.0579,72.2242,0.0004
290,-0.1279,81.8074,0.0021
291,-0.0784,50.0613,0.0438
292,-0.1688,80.4455,0.0036
293,0.202,14.6479,0.2079
294,0.1252,31.6615,0.1026
295,-0.096,55.1683,0.0684
296,-0.2014,112.6958,0.0238
297,-0.0524,28.1746,0.0026
298,-0.0995,77.2942,0.004
299,-0.0138,24.973,0.004
300,-0.3013,66.6076,0.0055
301,-0.1216,6.7634,0.01
302,-0.2195,65.1544,0.0077
303,0.0662,122.1582,0.0102
304,0.1178,55.7885,0.0148
305,0.0566,68.0758,0.0043
306,0.0671,36.5935,0.0078
307,-0.0527,35.6436,0.0342
308,0.1434,94.518,0.0241
309,-0.1912,118.0996,0.0417
310,0.084,37.1996,0.1513
311,0.2485,11.1959,0.0072
312,0.1559,15.1418,0.0055
313,0.0759,81.113,0.0301
314,-0.1304,58.0031,0.0643
315,-0.2605,116.4933,0.0482
316,-0.2766,85.527,0.0151
317,-0.1452,70.1577,0.0077
318,-0.0777,75.0676,0.0261
319,0.1361,36.8003,0.0264
320,0.0066,88.2726,0.0123
321,-0.0203,55.8178,0.0623
322,-0.0885,32.3311,0.0719
323,0.145,47.466,0.0157
324,-0.1454,5.8418,0.0314
325,-0.2505,12.5733,0.2259
326,0.1003,26.4958,0.1984
327,-0.0487,40.2605,0.3177
328,-0.1116,63.18,0.2279
329,-0.3755,80.2456,0.1702
330,0.1474,20.8283,0.1996
331,0.166,8.6567,0.1377
332,-0.2163,54.2084,0.2758
333,-0.064,39.0471,0.1833
334,0.0461,20.4629,0.1445
335,-0.2977,86.5565,0.2772
336,-0.2303,7.8782,0.2129
337,0.0589,9.2749,0.278
338,0.0537,85.8643,0.1927
339,0.2492,17.2629,0.2096
340,0.0615,21.7486,0.308
341,-0.1436,59.8934,0.2083
342,0.0889,38.3411,0.1419
343,0.0103,84.5255,0.1688
344,-0.0935,98.1048,0.2014
345,0.2227,38.6143,0.2501
346,0.0035,93.5273,0.1853
347,0.1059,68.3469,0.1409
348,0.0662,15.212,0.2283
349,0.0455,102.4822,0.2709
350,-0.1455,58.8699,0.2106
351,0.1652,8.7647,0.1763
352,-0.0838,7.9824,0.2445
353,0.1378,16.368,0.1331
354,-0.1365,35.093,0.1028
355,-0.014,63.8153,0.1031
356,-0.1819,120.422,0.2673
357,0.1122,102.0836,0.2506
358,-0.2384,83.1309,0.3607
359,-0.1563,67.0979,0.2858
360,0.1447,10.9087,0.2449
361,-0.2779,66.8814,0.1719
362,-0.047,20.3502,0.1829
363,0.1809,44.2727,0.1525
364,0.2779,28.5393,0.1041
365,0.0359,41.5623,0.1177
366,-0.3222,97.4568,0.1044
367,-0.2448,58.3378,0.0839
368,-0.0605,51.5952,0.0624
369,-0.2816,125.6322,0.1199
370,-0.1758,49.693,0.1237
371,-0.3771,109.4129,0.0725
372,-0.3186,121.8319,0.0868
373,0.0925,37.4634,0.0106
374,0.078,7.969,0.0804
375,0.0551,35.2868,0.0589
376,-0.0144,17.7262,0.3275
377,-0.0278,129.2096,0.0626
378,-0.1221,173.1257,0.0734
379,-0.1637,27.293,0.0511
380,0.0899,48.7364,0.0676
381,0.1277,30.8058,0.0601
382,-0.3286,45.4074,0.1637
383,-0.0947,55.7363,0.0976
384,0.1002,26.8417,0.0507
385,0.1625,15.5262,0.0587
386,0.232,18.2791,0.0682
387,0.1347,13.5894,0.1081
388,-0.0354,34.1734,0.0321
389,-0.0595,90.8189,0.0208
390,0.2234,18.0553,0.0131
391,-0.0088,104.5557,0.0565
392,-0.2939,95.0829,0.0832
393,0.0337,30.2228,0.0508
394,-0.1911,25.167,0.0475
395,-0.1028,11.6132,0.0683
396,-0.2447,82.7578,0.0272
397,-0.153,58.1392,0.0255
398,-0.0655,138.4264,0.1481
399,0.219,40.2162,0.0282
400,-0.3832,139.8765,0.0641
401,0.0198,17.6371,0.1151
402,-0.1644,124.6987,0.0288
403,-0.0231,18.5337,0.0731
404,0.0854,83.8843,0.1134
405,0.0758,8.3763,0.0643
406,0.0239,11.9106,0.0081
407,0.057,37.8156,0.0101
408,0.116,20.5596,0.0002
409,0.0647,45.0346,0.0001
410,-0.147,77.7334,0.0215
411,0.0688,31.2712,0.0001
412,-0.2714,71.5647,0.0001
413,-0.0859,44.0799,0.0001
414,-0.1209,36.5575,0.0001
415,-0.0433,97.6982,0.0001
416,0.2222,27.5282,0.0002
417,-0.099,96.0847,0.0001
418,0.05,163.6522,0.0012
419,-0.1228,60.3924,0.0002
420,0.2277,56.7753,0.0002
421,0.2459,52.528,0.0001
422,-0.1427,103.807,0.0001
423,0.1159,12.279,0.0
424,0.4231,93.031,0.0006
425,0.0357,98.6357,0.0004
426,-0.0925,16.5295,0.0001
427,-0.1858,89.4849,0.0
428,0.1021,12.0481,0.0001
429,-0.0109,33.5779,0.0
430,0.1207,12.2546,0.0
431,-0.0946,85.6919,0.0039
432,0.1274,55.1545,0.0121
433,-0.2347,69.1501,0.0055
434,-0.3359,81.4797,0.0006
435,0.2739,52.2559,0.0012
436,-0.2358,23.7618,0.0088
437,0.1111,30.8528,0.0014
438,-0.0643,30.9488,0.0219
439,0.164,8.9039,0.0408
440,-0.0048,7.5033,0.0603
441,-0.0778,68.9609,0.0735
442,0.0909,42.6226,0.1532
443,-0.1748,52.6995,0.0335
444,-0.5047,69.6159,0.0011
445,-0.0116,6.8418,0.0022
446,-0.1488,30.1972,0.0034
447,0.229,28.8762,0.0454
448,0.0459,37.0741,0.0037
449,0.0416,31.8587,0.002
450,-0.1097,63.0507,0.0106
451,-0.305,109.6722,0.0106
452,-0.0787,15.1349,0.0002
453,0.1714,26.9329,0.0024
454,0.145,32.3989,0.0053
455,0.0201,34.7678,0.0035
456,-0.1022,26.8216,0.0006
457,0.0873,51.7175,0.022
458,0.2332,61.5899,0.0034
459,0.1245,20.9239,0.0004
460,-0.2318,16.2696,0.0003
461,0.2564,27.7204,0.0003
462,0.0767,35.8599,0.0001
463,-0.5864,168.0583,0.0008
464,-0.0325,24.2566,0.0002
465,0.0008,45.3321,0.0002
466,0.0277,32.097,0.0002
467,-0.1338,21.8562,0.0001
468,0.0488,10.7335,0.0006
469,-0.0515,45.5255,0.0
470,-0.0117,22.5653,0.0013
471,-0.0134,61.2816,0.0
472,-0.0885,66.742,0.0
473,0.136,11.3633,0.0
474,-0.227,99.7904,0.0029
475,0.0946,123.5057,0.0
476,0.1514,26.4494,0.0028
477,0.296,12.8249,0.0063
478,-0.1326,80.9052,0.0077
479,0.2089,15.2219,0.0008
480,-0.1717,87.9238,0.0025
481,-0.0493,39.8985,0.0003
482,0.1638,39.1385,0.0001
483,0.2184,16.3107,0.0083
484,-0.179,54.3564,0.0002
485,-0.0786,44.458,0.0001
486,0.0011,38.9246,0.0002
487,-0.0636,82.2165,0.0
488,0.3167,42.045,0.0004
489,0.3268,9.9269,0.0
490,0.0641,46.0661,0.0
491,0.0091,16.3048,0.0
492,-0.1252,74.4718,0.0048
493,0.0001,22.7921,0.0
494,-0.1238,78.5201,0.0001
495,0.2526,16.388,0.0
496,0.1735,4.0672,0.0
497,-0.0032,7.8662,0.0
498,0.0285,25.1651,0.0
499,0.3198,8.5546,0.0
500,-0.2615,43.5771,0.0
501,0.28,15.0686,0.0
502,-0.2063,130.6049,0.0001
503,-0.0503,33.1447,0.0
504,-0.0516,26.1619,0.0
505,-0.1376,108.3993,0.0
506,0.1608,9.4978,0.0
507,-0.3005,82.9294,0.0
508,0.2402,10.4585,0.0
509,0.1207,72.7418,0.0
510,-0.0599,22.6255,0.0
511,-0.069,41.6246,0.0
512,-0.143,102.0775,0.0
513,0.0238,65.5974,0.0007
514,0.1452,34.7694,0.0
515,0.219,28.2526,0.0
516,-0.2185,104.0514,0.0
517,-0.1287,34.3116,0.0001
518,0.089,40.2303,0.0032
519,0.2742,17.0935,0.038
520,0.3405,17.5139,0.0005
521,-0.0344,40.7038,0.0033
522,-0.1061,37.1962,0.0006
523,-0.3811,89.186,0.0006
524,0.0908,5.5578,0.0002
525,-0.1895,57.6317,0.0007
526,-0.2116,24.2537,0.0006
527,-0.1231,83.8377,0.0003
528,0.1987,33.4509,0.0015
529,-0.4362,40.7978,0.1083
530,-0.0759,9.9006,0.0432
531,0.0928,23.8621,0.1598
532,-0.0274,43.4052,0.1485
533,-0.1835,140.49,0.1045
534,-0.1657,18.2212,0.0742
535,0.2784,36.744,0.0669
536,-0.2883,69.0061,0.079
537,-0.0691,64.3721,0.0754
538,0.0772,70.5165,0.0192
539,-0.0299,18.0431,0.0613
540,-0.2744,9.7091,0.0053
541,0.0763,90.3904,0.0438
542,-0.1107,42.7374,0.0221
543,0.2392,29.2455,0.033
544,-0.2031,91.0191,0.0233
545,-0.1295,112.4102,0.0882
546,0.0491,73.9659,0.0033
547,-0.0494,24.9749,0.0063
548,0.1412,73.5257,0.0025
549,-0.2135,12.6459,0.0006
550,-0.1016,77.8181,0.0007
551,0.1248,48.9398,0.0059
552,-0.1373,37.5758,0.0021
553,0.1221,41.8134,0.0028
554,-0.3868,93.594,0.0011
555,0.0509,3.5435,0.0001
556,-0.1723,27.5349,0.0003
557,-0.5171,80.8156,0.0192
558,0.0176,23.5844,0.0008
559,-0.0867,31.2855,0.0016
560,0.2463,70.4688,0.0006
561,-0.024,7.2782,0.0013
562,0.1347,49.8001,0.0094
563,-0.1218,74.9373,0.0298
564,0.4275,20.4727,0.0261
565,0.0846,19.1004,0.0012
566,0.2308,5.953,0.0021
567,0.1564,16.4403,0.002
568,-0.1472,42.0237,0.0026
569,-0.0873,12.9062,0.0005
570,0.2272,26.6691,0.0006
571,-0.1329,14.3388,0.0
572,0.2154,39.9928,0.0
573,0.2516,57.7015,0.0
574,0.0499,11.3534,0.0
575,-0.2645,7.9962,0.0
576,-0.16,124.6773,0.0
577,-0.1477,6.1525,0.0
578,-0.094,38.0524,0.0
579,0.1877,47.8938,0.0
580,0.0227,91.6733,0.0001
581,0.0725,120.6492,0.0126
582,0.0213,50.6094,0.0
583,-0.1557,137.0893,0.0065
584,-0.3675,146.3583,0.0003
585,-0.0332,28.0601,0.0001
586,-0.0854,90.055,0.0
587,-0.1918,4.6575,0.0
588,-0.0255,24.0623,0.0003
589,-0.0211,56.5642,0.0
590,-0.1532,27.8022,0.0
591,0.2161,7.6302,0.0
592,-0.2501,166.2054,0.0
593,0.1369,47.1748,0.0
594,0.0956,15.2639,0.0
595,0.1314,14.6151,0.0
596,-0.0265,44.9987,0.0
597,0.2658,16.1312,0.0
598,-0.1051,4.8861,0.0
599,-0.1799,91.0479,0.0
600,0.1804,40.2636,0.0
601,-0.0552,20.9172,0.0
602,-0.0425,85.6169,0.0
603,-0.174,86.1493,0.0
604,-0.5116,103.0903,0.0124
605,-0.0306,5.9171,0.0
606,0.0706,47.2541,0.0
607,0.1081,11.1971,0.0
608,-0.524,192.2552,0.0
609,0.1129,15.8259,0.0
610,-0.2206,94.5142,0.0
611,-0.1652,98.1329,0.0
612,-0.0952,29.6217,0.0
613,-0.0193,10.5095,0.0
614,0.062,40.9995,0.0
615,0.1109,19.5383,0.0
616,-0.1996,44.8129,0.0001
617,-0.0057,52.3201,0.0001
618,-0.2333,73.1354,0.0
619,-0.1609,38.3552,0.0
620,-0.1489,118.4856,0.004
621,-0.4973,192.0909,0.0001
622,-0.1801,22.5008,0.0
623,0.159,65.3431,0.0055
624,-0.0157,58.9246,0.0
625,0.0762,68.6166,0.0
626,-0.1993,139.3718,0.0
627,0.2966,5.5033,0.0
628,0.0839,8.5021,0.0
629,0.0229,6.4555,0.0
630,-0.451,88.2675,0.0002
631,0.0846,15.5801,0.0
632,0.2578,17.7026,0.0001
633,0.0485,83.8135,0.0002
634,-0.077,69.7259,0.0
635,0.0348,21.0403,0.0
636,-0.0087,3.9038,0.0
637,0.2041,39.7762,0.0
638,-0.4943,240.0629,0.0
639,-0.0094,94.0133,0.0
640,0.0936,26.9602,0.0007
641,-0.0165,104.3007,0.0132
642,0.0687,36.4052,0.0303
643,-0.2907,46.9184,0.0329
644,0.1382,92.2535,0.0069
645,-0.2001,73.1985,0.0001
646,-0.0073,54.8078,0.0005
647,-0.1469,11.5213,0.0054
648,-0.0101,35.88,0.0127
649,-0.3337,52.3125,0.0
650,-0.2714,59.4271,0.0
651,0.0388,27.9902,0.0005
652,-0.3657,48.7632,0.0073
653,0.08,53.3557,0.0016
654,-0.1597,23.4803,0.0018
655,0.0696,15.2894,0.0001
656,-0.2301,57.3177,0.0005
657,0.2013,31.8387,0.0
658,0.0614,29.2452,0.0
659,-0.4118,45.0537,0.0
660,-0.0813,3.0355,0.0
661,-0.3381,90.2276,0.0001
662,0.2379,6.3238,0.0
663,-0.1152,42.576,0.0
664,0.0353,10.8965,0.0
665,0.3107,62.1078,0.0251
666,-0.1582,83.2969,0.0001
667,0.0561,17.2281,0.0001
668,0.0161,44.7369,0.0
669,0.1514,38.3961,0.0003
670,-0.0078,91.7165,0.0001
671,0.0438,57.8806,0.0002
672,-0.0043,161.6308,0.0024
673,0.1636,19.5484,0.0
674,-0.0595,110.4626,0.0003
675,-0.0502,39.2796,0.0
676,0.0376,15.9439,0.0
677,-0.0823,8.2984,0.0
678,0.0475,27.5843,0.0
679,0.1222,11.7029,0.0006
680,0.2285,13.7035,0.0002
681,-0.47,104.4106,0.0
682,0.0462,62.474,0.007
683,-0.0082,22.8467,0.0152
684,0.1633,6.4813,0.0
685,-0.1371,29.2136,0.0001
686,-0.1321,26.7457,0.0003
687,-0.0556,8.2265,0.0
688,-0.1021,70.1767,0.0
689,-0.3062,107.0441,0.0
690,0.2252,32.938,0.0
691,-0.0823,5.252,0.0
692,-0.0262,4.8287,0.0
693,0.1127,3.9669,0.0
694,-0.0357,63.8922,0.0011
695,-0.2279,90.2689,0.0011
696,0.0521,10.025,0.0
697,0.2717,16.8035,0.0
698,-0.3088,88.4333,0.0
699,0.0969,18.4819,0.0
700,0.0357,37.2026,0.0
701,0.1955,57.6336,0.0
702,0.0951,11.5585,0.0
703,-0.2945,76.4442,0.0
704,-0.1573,2.9239,0.0
705,-0.1699,68.3579,0.0034
706,-0.0133,63.1297,0.0001
707,0.2525,34.8623,0.0019
708,-0.2507,36.7085,0.0002
709,-0.0657,88.351,0.0004
710,0.1201,41.9844,0.0
711,0.2471,14.7185,0.0
712,0.2162,27.1705,0.0
713,0.2779,8.5887,0.0
714,-0.1813,78.4652,0.0
715,0.0464,49.8626,0.0001
716,0.1316,8.2503,0.0
717,0.1876,12.5529,0.0
718,0.0425,14.245,0.0
719,0.2997,9.046,0.0
720,0.0752,76.8998,0.0
721,0.1307,18.2866,0.0
722,0.2404,17.1726,0.0
723,-0.0508,15.5496,0.0
724,-0.0205,31.6817,0.0179
725,0.0717,23.8909,0.0
726,0.1004,14.4713,0.0
727,0.0521,31.1735,0.0021
728,0.0458,5.5748,0.0
729,-0.278,146.8519,0.01
730,-0.0341,44.0914,0.0219
731,-0.0624,22.2313,0.0003
732,-0.1027,81.2257,0.0383
733,-0.2316,47.1264,0.0038
734,-0.0378,65.3127,0.0347
735,0.263,20.746,0.2174
736,0.0042,105.5553,0.0047
737,-0.1407,32.7199,0.0022
738,0.1748,43.0212,0.0005
739,-0.3463,36.1456,0.0
740,-0.0097,18.8603,0.0055
741,-0.3131,93.2437,0.0011
742,-0.1184,10.9298,0.0001
743,0.1367,68.6165,0.0005
744,-0.1379,107.919,0.0016
745,0.1742,18.595,0.0
746,0.0078,23.1577,0.0
747,0.0729,56.5917,0.0114
748,0.1035,23.0552,0.0002
749,0.3376,47.6464,0.0
750,-0.0564,80.3549,0.0002
751,0.1086,57.7747,0.0013
752,0.0344,17.1349,0.0001
753,0.0169,71.3297,0.0121
754,0.0952,13.8796,0.0466
755,0.2999,25.7183,0.025
756,-0.1857,4.2348,0.0001
757,-0.0158,45.1784,0.0149
758,0.2221,16.7894,0.0011
759,-0.0568,99.1378,0.0022
760,-0.1654,22.2292,0.0002
761,-0.0902,30.0091,0.0006
762,-0.2485,3.7925,0.0
763,0.1481,69.3986,0.0021
764,0.3627,20.717,0.0
765,-0.026,77.2198,0.0
766,-0.232,134.1364,0.0054
767,-0.2052,91.2372,0.0
768,0.1113,57.8037,0.0002
769,-0.1371,57.2776,0.0029
770,0.0811,68.7583,0.0006
771,0.028,30.6256,0.0
772,0.105,19.6585,0.0
773,-0.0577,4.1961,0.0
774,-0.1172,78.9252,0.0
775,-0.131,81.6772,0.0
776,0.1818,5.764,0.0
777,0.1255,41.382,0.0
778,-0.3202,70.3752,0.0003
779,-0.0794,44.8622,0.0
780,0.1654,39.2421,0.0105
781,-0.2523,43.679,0.0
782,0.2067,40.0244,0.0001
783,-0.1674,5.6236,0.0
784,0.2351,60.7582,0.0
785,-0.0226,107.294,0.0001
786,0.2405,23.2606,0.0293
787,0.1072,10.5671,0.0
788,0.113,13.3389,0.0027
789,0.0472,24.2715,0.0
790,0.2638,14.1438,0.0
791,-0.1853,37.2329,0.0
792,-0.1237,45.2192,0.0
793,0.1649,20.1987,0.0001
794,0.1768,7.3029,0.0
795,0.2682,12.2369,0.0
796,0.1108,41.3069,0.0
797,-0.0757,3.4655,0.0
798,-0.2343,78.7706,0.0001
799,0.0588,7.6462,0.0
800,-0.0943,27.5685,0.0
801,-0.0409,81.0239,0.0001
802,-0.246,73.3941,0.0189
803,0.0838,69.8042,0.0006
804,0.1503,52.201,0.007
805,0.1478,18.8377,0.0
806,-0.1986,5.3404,0.0
807,0.1177,27.2468,0.0
808,-0.3014,44.6978,0.0002
809,0.1365,124.9248,0.0049
810,-0.0149,5.4689,0.0
811,-0.2698,56.3614,0.0007
812,0.0175,13.3271,0.0
813,0.0529,21.4058,0.0
814,-0.1875,30.1657,0.0
815,-0.3826,92.6352,0.0
816,-0.0715,134.3436,0.0
817,0.0584,26.7998,0.0162
818,0.0583,4.0576,0.0
819,-0.0413,60.2625,0.0106
