episode,actor_loss,critic_loss,entropy
809,0.085,101.8472,1.0094
810,0.0642,85.2793,0.8268
811,-0.3241,122.855,0.6698
812,-0.2085,77.2149,0.8541
813,0.1091,51.9024,0.654
814,0.1059,105.7314,0.8092
815,0.0483,95.0045,0.7444
816,-0.0698,79.0149,0.8899
817,-0.0719,62.3159,0.7956
818,-0.2558,140.765,0.6556
819,-0.0462,95.5156,0.637
820,-0.0078,111.2207,0.6621
821,-0.1151,110.2962,0.6793
822,-0.1215,138.2659,0.5363
823,-0.3133,153.764,0.6458
824,-0.0041,70.8515,0.9802
825,0.027,44.4339,1.0581
826,-0.3043,32.4258,1.0136
827,0.1035,47.4327,0.8926
828,0.0063,47.7003,0.8166
829,-0.0646,32.9871,0.9228
830,0.0703,98.0839,0.8531
831,0.0868,81.4527,0.9263
832,-0.0114,39.6304,0.7379
833,0.0346,62.3446,0.6739
834,0.0753,79.2669,0.6705
835,-0.1291,56.8354,0.7173
836,0.1779,74.7676,0.7636
837,0.031,70.946,0.8177
838,0.1311,89.4367,0.8387
839,-0.0395,51.8544,0.916
840,0.0221,53.281,0.7783
841,-0.0732,136.4024,0.7937
842,-0.1317,74.7784,0.6729
843,-0.0162,82.4861,0.8621
844,0.018,52.4546,0.8638
845,-0.0793,94.4498,0.8753
846,0.1384,65.767,0.7814
847,-0.0967,55.4674,0.8623
848,0.0004,87.617,0.8471
849,0.0859,84.6023,0.7966
850,0.1265,100.8406,0.7715
851,0.0316,62.589,0.9041
852,-0.0124,78.9799,0.7547
853,0.0301,48.9231,0.7954
854,-0.17,80.9783,0.7637
855,0.0909,65.8996,0.7293
856,-0.0842,132.7105,0.6214
857,-0.0187,165.0627,0.7412
858,0.0388,77.5837,0.5937
859,0.1094,82.3094,0.8074
860,0.2253,44.4953,0.7407
861,-0.0331,95.54,0.8131
862,0.1056,74.806,0.6654
863,-0.0887,89.8648,0.7677
864,0.0394,111.5897,0.7305
865,0.0098,96.5761,0.6789
866,-0.1489,137.7175,0.6279
867,-0.1306,152.6625,0.5332
868,0.1215,63.1384,0.7889
869,0.0002,147.2883,0.5941
870,-0.1397,113.977,0.6608
871,0.229,83.9307,0.6426
872,0.1263,64.037,0.4837
873,0.1906,88.5502,0.7146
874,-0.0463,75.1282,0.8111
875,-0.2084,49.8734,0.7195
876,0.231,89.8246,0.8469
877,-0.0178,69.4541,0.8002
878,0.0779,63.0324,0.8001
879,-0.0185,55.0097,0.7556
880,0.1311,54.3224,0.9738
881,0.0919,100.1009,0.7197
882,-0.1415,66.0181,0.824
883,-0.0763,57.9824,1.0087
884,-0.1323,69.1299,0.8954
885,0.1413,78.6851,0.939
886,0.0111,48.0401,0.9841
887,0.1858,70.7982,0.8985
888,0.0476,86.73,0.7884
889,-0.072,129.6192,0.9022
890,-0.0814,90.7349,0.903
891,0.0757,45.516,0.9286
892,-0.1472,70.5197,0.8526
893,-0.1267,77.8462,0.823
894,0.0926,69.5322,0.9314
895,-0.4159,71.2523,0.918
896,-0.2522,74.1676,0.8702
897,0.0839,99.872,1.1443
898,-0.1544,45.1824,0.8963
899,0.0319,78.7721,0.9858
900,0.2048,55.9997,1.0655
901,0.1054,87.9588,0.8666
902,-0.0801,94.3977,0.7868
903,-0.1736,42.2688,0.8767
904,0.027,62.2911,0.9248
905,-0.1865,76.9839,1.0476
906,-0.1493,106.0383,0.9247
907,-0.193,97.3199,0.9279
908,-0.1743,71.5108,0.9604
909,-0.0494,64.3659,0.8076
910,-0.0176,102.737,0.8865
911,0.2754,63.0617,0.9485
912,0.0509,47.7115,0.8633
913,0.0643,49.0436,0.7533
914,0.1161,116.9006,0.8574
915,-0.122,96.0016,0.8262
916,-0.134,88.3836,0.719
917,-0.1948,78.4928,0.8106
918,-0.0702,79.4501,0.7786
919,-0.0996,85.6975,0.8966
920,-0.006,87.2294,0.9113
921,-0.062,66.8397,0.8082
922,-0.1356,42.9944,0.8205
923,0.1042,93.8912,0.8608
924,-0.0611,42.3508,0.8316
925,0.0362,149.3393,0.9089
926,0.07,69.8161,0.9032
927,0.1626,77.0568,0.8941
928,0.0562,129.369,0.9291
929,0.1414,104.1713,0.9782
930,0.0723,115.9809,0.8782
931,-0.1627,132.1243,0.861
932,0.0119,62.4995,0.8959
933,-0.1303,53.4251,0.8932
934,0.1594,140.9644,0.7999
935,0.0807,61.4182,0.8646
936,-0.2881,54.7704,0.7913
937,0.2051,61.0124,0.8115
938,-0.0688,62.0479,0.8254
939,-0.2549,88.2646,0.9299
940,-0.0747,91.6942,1.04
941,-0.2023,101.9334,0.891
942,-0.0877,78.3215,0.9656
943,0.0689,31.3616,1.0033
944,-0.1067,30.7415,0.8815
945,-0.0213,29.6075,0.9421
946,-0.1795,31.2326,0.8593
947,-0.0598,40.4506,0.7875
948,0.174,28.8431,0.9286
949,-0.1336,44.0012,0.7701
950,-0.0795,52.0901,0.7231
951,0.0285,31.8826,0.7055
952,-0.5374,146.5085,0.8086
953,0.0816,79.3243,0.8806
954,-0.2101,55.8935,0.7902
955,0.1162,76.9831,0.8224
956,-0.2395,80.9716,0.7589
957,-0.0036,72.8672,0.8072
958,-0.0803,45.3374,0.8159
959,0.0704,74.8889,0.7197
960,0.0882,71.1607,0.7487
961,-0.0605,80.7459,0.958
962,0.0323,62.8099,0.781
963,0.0344,65.9941,0.7169
964,-0.0651,80.8345,0.7123
965,-0.0129,75.0859,0.7993
966,0.0688,99.9969,0.824
967,0.079,55.3506,0.8728
968,0.0532,41.8829,0.7123
969,0.1065,98.153,0.8059
970,0.0973,75.2783,0.8533
971,-0.0699,35.8391,0.8539
972,0.052,70.1962,0.7894
973,-0.0027,55.9711,0.8772
974,-0.2252,80.4555,0.7165
975,0.0199,104.7504,0.7003
976,0.2,61.3207,0.7992
977,0.0621,55.0833,0.6893
978,-0.0309,81.6108,0.8319
979,-0.0156,78.4204,0.8632
980,0.073,82.4306,0.7991
981,0.0045,56.0941,0.7563
982,-0.0677,125.2075,0.6707
983,0.0198,87.8907,0.702
984,0.1449,94.9597,0.8981
985,-0.2003,71.8407,0.7569
986,-0.2018,106.3786,0.8432
987,0.0538,119.9546,0.9564
988,-0.2205,130.8766,0.835
989,0.0394,89.1711,0.8474
990,0.1004,123.9671,0.8841
991,0.0226,121.1499,0.9591
992,-0.1596,86.8969,0.8834
993,0.1248,166.938,0.8638
994,-0.03,102.8244,0.763
995,0.0352,81.7701,0.8713
996,-0.0599,74.655,0.8236
997,0.359,89.5535,0.937
998,0.0455,95.0695,0.8673
999,0.0006,88.5395,0.719
1000,-0.0396,67.657,0.8334
1001,-0.0385,87.8102,0.7492
1002,-0.0738,100.5424,0.9148
1003,-0.0648,115.7918,0.9882
1004,0.0853,53.3538,1.0057
1005,0.013,68.1647,0.9779
1006,0.0662,44.9238,0.9277
1007,0.0187,46.0627,0.7971
1008,-0.1243,56.0966,0.9188
1009,-0.1595,79.6122,0.7798
1010,0.021,45.8602,0.9455
1011,-0.2458,39.1442,0.7459
1012,0.1064,42.7751,0.8565
1013,0.0025,71.3997,0.6224
1014,-0.1396,101.7929,0.7317
1015,0.1398,36.8778,0.597
1016,-0.1649,126.6665,0.658
1017,0.0549,61.707,0.7133
1018,-0.163,98.276,0.738
1019,-0.1331,60.764,0.6723
1020,0.0738,77.6178,0.689
1021,0.0543,57.6785,0.6777
1022,0.0206,97.4754,0.56
1023,-0.0426,106.2413,0.464
1024,0.044,47.5377,0.5758
1025,0.1155,63.6427,0.5997
1026,-0.0126,74.2741,0.6788
1027,0.0644,112.285,0.7321
1028,0.1801,82.6275,0.8162
1029,-0.0491,121.4206,0.659
1030,0.054,107.3331,0.7007
1031,-0.0863,72.3818,0.7372
1032,-0.1228,93.1593,0.6502
1033,-0.0294,102.0634,0.774
1034,0.0798,72.9453,0.8473
1035,0.0739,95.8915,0.9036
1036,0.0561,63.9425,0.8218
1037,0.2956,112.5112,0.7202
1038,0.0943,52.1668,0.7272
1039,-0.0193,61.8743,0.6704
1040,-0.0273,74.397,0.7156
1041,0.0026,70.1631,0.8195
1042,0.1435,50.5668,0.7722
1043,0.104,94.0256,0.891
1044,-0.0549,92.2453,0.804
1045,-0.0538,138.0746,0.9636
1046,-0.0333,144.9565,1.0623
1047,-0.1338,173.9841,0.846
1048,-0.0463,64.7464,0.8227
1049,0.0544,84.7149,0.7654
1050,0.1794,65.4792,0.8332
1051,-0.0119,92.5315,0.7142
1052,0.0348,76.7124,0.9361
1053,-0.0702,118.5577,0.8729
1054,0.0772,49.3585,0.7169
1055,-0.0733,92.7981,0.7793
1056,-0.0209,67.9737,0.8292
1057,-0.1233,60.4597,0.786
1058,0.1483,57.2242,0.7811
1059,0.0569,94.0257,0.7678
1060,0.1227,67.878,0.6778
1061,-0.1132,42.3297,0.7392
1062,-0.2814,93.5604,0.7945
1063,-0.0303,63.6771,0.7165
1064,-0.0055,93.3468,0.7466
1065,0.0001,89.1669,0.7514
1066,0.0206,77.4818,0.8986
1067,-0.0331,59.0987,0.8105
1068,-0.1232,40.8803,0.8447
1069,0.0351,55.1589,0.8684
1070,0.1447,43.6812,0.9194
1071,0.0061,63.5324,0.8282
1072,-0.0055,71.6612,0.7687
1073,-0.1066,123.9766,0.8083
1074,0.2688,71.4787,0.7323
1075,-0.0341,51.2792,0.8273
1076,0.0583,60.8496,0.8898
1077,-0.2157,67.2131,0.9531
1078,-0.0018,85.6186,0.9574
1079,0.0211,111.2074,0.626
1080,0.0342,111.4376,0.7719
1081,-0.0725,111.4043,0.8966
1082,0.0693,72.7194,0.7704
1083,0.0893,81.063,0.8491
1084,0.1187,54.0001,0.9126
1085,0.1399,73.2744,0.7835
1086,0.0516,43.7031,0.9501
1087,-0.0117,69.4331,0.7265
1088,-0.0489,82.3379,0.7556
1089,-0.0774,68.4424,0.9109
1090,-0.056,43.2976,0.8755
1091,-0.1753,148.6414,0.7653
1092,0.0052,95.7095,0.9234
1093,0.0183,48.3297,0.7414
1094,0.0601,86.5809,0.8441
1095,-0.0183,42.9206,0.7688
1096,-0.1905,88.31,0.7109
1097,0.0494,57.9761,0.9472
1098,0.0403,43.5877,0.8724
1099,0.064,135.3892,0.775
1100,0.1074,78.5806,0.8818
1101,0.1862,67.2736,0.8255
1102,-0.2302,103.7155,0.9096
1103,0.076,72.4342,0.8117
1104,-0.1721,94.8228,0.9855
1105,0.0402,43.0728,0.9868
1106,0.1684,69.1744,0.8185
1107,0.0941,78.9418,0.805
1108,-0.0413,97.7631,0.8658
1109,-0.1287,54.4215,0.794
1110,-0.0619,67.5814,0.9404
1111,-0.0277,157.5664,0.8216
1112,0.2306,147.0215,0.9703
1113,0.011,68.8425,0.8016
1114,-0.0589,65.2688,1.0418
1115,0.0372,88.5344,0.8628
1116,0.0308,46.1711,1.0356
1117,-0.047,79.1827,0.9263
1118,0.1306,75.429,1.0301
1119,-0.2043,53.0067,0.9563
1120,0.1339,69.2771,1.0107
1121,-0.1497,32.9591,1.1444
1122,0.057,44.4137,1.0507
1123,0.0192,56.3346,0.9304
1124,-0.1166,31.4948,0.9352
1125,-0.2413,34.1302,1.0733
1126,-0.0806,22.1303,1.0501
1127,-0.0003,56.4154,1.1195
1128,-0.1811,20.9578,0.9973
1129,-0.1923,27.3295,1.0709
1130,0.0109,27.5371,1.0384
1131,-0.0137,34.6317,0.9624
1132,0.1118,43.9618,1.033
1133,-0.1526,47.5681,0.9895
1134,-0.0394,22.7062,1.0404
1135,-0.1365,29.533,1.0324
1136,-0.0511,41.0653,1.0626
1137,0.0656,25.1437,1.0613
1138,-0.0213,47.4608,1.0357
1139,0.1085,72.2289,0.8689
1140,-0.0874,112.3434,1.0631
